movieId,title,genres,Mean,Number of Ratings
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,3.7062043795620436,274
481,Kalifornia (1993),Drama|Thriller,3.34375,32
482,Killing Zoe (1994),Crime|Drama|Thriller,2.85,10
483,King of the Hill (1993),Drama,2.75,4
484,Lassie (1994),Adventure|Children,2.75,6
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,2.8867924528301887,53
486,Life with Mikey (1993),Comedy,2.5,2
487,Lightning Jack (1994),Comedy|Western,3.5,2
488,M. Butterfly (1993),Drama|Romance,3.125,4
489,Made in America (1993),Comedy,2.625,12
490,Malice (1993),Thriller,3.4285714285714284,14
491,"Man Without a Face, The (1993)",Drama,3.2857142857142856,21
492,Manhattan Murder Mystery (1993),Comedy|Mystery,3.738095238095238,21
493,Menace II Society (1993),Action|Crime|Drama,3.3043478260869565,23
494,Executive Decision (1996),Action|Adventure|Thriller,3.4754098360655736,61
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,3.8125,8
496,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,2.6666666666666665,3
497,Much Ado About Nothing (1993),Comedy|Romance,3.9833333333333334,60
498,Mr. Jones (1993),Drama|Romance,2.6666666666666665,3
499,Mr. Wonderful (1993),Comedy|Romance,3,1
500,Mrs. Doubtfire (1993),Comedy|Drama,3.4673202614379086,153
501,Naked (1993),Drama,4.1,15
502,"Next Karate Kid, The (1994)",Action|Children|Romance,2.4375,16
504,No Escape (1994),Action|Drama|Sci-Fi,3.2,5
505,North (1994),Comedy,2.7142857142857144,7
506,Orlando (1992),Drama|Fantasy|Romance,3.111111111111111,9
507,"Perfect World, A (1993)",Crime|Drama|Thriller,3.5,17
508,Philadelphia (1993),Drama,3.6686046511627906,86
509,"Piano, The (1993)",Drama|Romance,3.75,78
510,Poetic Justice (1993),Drama,2.3,5
511,"Program, The (1993)",Action|Drama,3,3
512,"Puppet Masters, The (1994)",Horror|Sci-Fi,3.5,2
513,Radioland Murders (1994),Comedy|Mystery|Romance,2.5,6
514,"Ref, The (1994)",Comedy,3.6470588235294117,17
515,"Remains of the Day, The (1993)",Drama|Romance,4.043478260869565,46
516,Renaissance Man (1994),Comedy|Drama,2.923076923076923,13
517,Rising Sun (1993),Action|Drama|Mystery,3.09375,16
518,"Road to Wellville, The (1994)",Comedy,2.1363636363636362,11
519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,2.3958333333333335,24
520,Robin Hood: Men in Tights (1993),Comedy,3.0615384615384613,65
521,Romeo Is Bleeding (1993),Crime|Thriller,3.6,10
522,Romper Stomper (1992),Action|Drama,2.8333333333333335,9
523,Ruby in Paradise (1993),Drama,3.3333333333333335,6
524,Rudy (1993),Drama,3.5555555555555554,36
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,1,1
527,Schindler's List (1993),Drama|War,4.30327868852459,244
528,"Scout, The (1994)",Comedy|Drama,2.5,2
529,Searching for Bobby Fischer (1993),Drama,3.933333333333333,45
531,"Secret Garden, The (1993)",Children|Drama,3.564516129032258,31
532,Serial Mom (1994),Comedy|Crime|Horror,3.25,18
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,3.3333333333333335,6
534,Shadowlands (1993),Drama|Romance,4.2,25
535,Short Cuts (1993),Drama,3.8846153846153846,26
536,"Simple Twist of Fate, A (1994)",Drama,2.25,4
537,Sirens (1994),Drama,3.05,10
538,Six Degrees of Separation (1993),Drama,3.9,25
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,3.428,125
540,Sliver (1993),Thriller,2.6944444444444446,18
541,Blade Runner (1982),Action|Sci-Fi|Thriller,4.037671232876712,146
542,Son in Law (1993),Comedy|Drama|Romance,2.736842105263158,19
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,3.3461538461538463,52
544,Striking Distance (1993),Action|Crime,2.611111111111111,9
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,1.7352941176470589,17
547,Surviving the Game (1994),Action|Adventure|Thriller,3,5
548,Terminal Velocity (1994),Action|Mystery|Thriller,3,9
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,4.125,12
550,Threesome (1994),Comedy|Romance,3.272727272727273,11
551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,3.65,90
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,3.14,50
553,Tombstone (1993),Action|Drama|Western,3.482456140350877,57
554,Trial by Jury (1994),Crime|Drama|Thriller,3,2
555,True Romance (1993),Crime|Thriller,3.8857142857142857,70
556,"War Room, The (1993)",Documentary,3.9,15
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,2.6666666666666665,9
559,"Paris, France (1993)",Comedy,5,1
561,Killer (Bulletproof Heart) (1994),Drama|Thriller,3,1
562,Welcome to the Dollhouse (1995),Comedy|Drama,3.716666666666667,30
563,Germinal (1993),Drama|Romance,3,1
564,Chasers (1994),Comedy,3,1
565,Cronos (1993),Drama|Horror,4.5,2
567,Kika (1993),Comedy|Drama,4,2
568,Bhaji on the Beach (1993),Comedy|Drama,3.5,2
569,Little Big League (1994),Comedy|Drama,2.5,6
571,"Wedding Gift, The (1994)",Drama|Romance,4,1
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,1,1
574,Spanking the Monkey (1994),Comedy|Drama,3.3333333333333335,9
575,"Little Rascals, The (1994)",Children|Comedy,3.5714285714285716,14
577,Andre (1994),Adventure|Children|Drama,2,2
580,Princess Caraboo (1994),Drama,3,3
581,"Celluloid Closet, The (1995)",Documentary,4.235294117647059,17
582,Métisse (Café au Lait) (1993),Comedy|Drama,4,1
585,"Brady Bunch Movie, The (1995)",Comedy,3.073170731707317,41
586,Home Alone (1990),Children|Comedy,3.112403100775194,129
587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,3.3253968253968256,126
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,3.6744186046511627,215
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,4.006329113924051,237
590,Dances with Wolves (1990),Adventure|Drama|Western,3.717821782178218,202
592,Batman (1989),Action|Crime|Thriller,3.3979591836734695,196
593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,4.1381578947368425,304
594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,3.6619718309859155,71
595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,3.75,176
596,Pinocchio (1940),Animation|Children|Fantasy|Musical,3.5833333333333335,66
597,Pretty Woman (1990),Comedy|Romance,3.360544217687075,147
599,"Wild Bunch, The (1969)",Adventure|Western,4.035714285714286,14
600,Love and a .45 (1994),Action|Comedy|Crime,4,1
603,"Bye Bye, Love (1995)",Comedy,3,1
605,One Fine Day (1996),Drama|Romance,3.3421052631578947,19
606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,2.75,6
608,Fargo (1996),Comedy|Crime|Drama|Thriller,4.256696428571429,224
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,3.107142857142857,14
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,3.3484848484848486,33
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,3,7
612,"Pallbearer, The (1996)",Comedy,2.6666666666666665,6
613,Jane Eyre (1996),Drama|Romance,3.5,13
614,Loaded (1994),Drama|Thriller,1.5,2
615,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,3.5,2
616,"Aristocats, The (1970)",Animation|Children,3.4642857142857144,42
617,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama,1,1
619,Ed (1996),Comedy,2.125,4
620,Scream of Stone (Cerro Torre: Schrei aus Stein) (1991),Drama,3.25,2
621,My Favorite Season (1993),Drama,3.3333333333333335,3
626,"Thin Line Between Love and Hate, A (1996)",Comedy,2,1
627,"Last Supper, The (1995)",Drama|Thriller,3.3333333333333335,9
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,3.88,50
630,Carried Away (1996),Drama|Romance,3.5,2
631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,3.25,10
632,Land and Freedom (Tierra y libertad) (1995),Drama|War,4.5,2
633,Denise Calls Up (1995),Comedy,4,3
635,"Family Thing, A (1996)",Comedy|Drama,3.857142857142857,7
637,Sgt. Bilko (1996),Comedy,2.7586206896551726,29
638,Jack and Sarah (1995),Romance,4,1
639,Girl 6 (1996),Comedy|Drama,3.2,5
640,Diabolique (1996),Drama|Thriller,3.3333333333333335,18
647,Courage Under Fire (1996),Action|Crime|Drama|War,3.629032258064516,31
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,3.5327380952380953,168
650,Moll Flanders (1996),Drama,3.1875,8
651,"Superweib, Das (1996)",Comedy,1,1
653,Dragonheart (1996),Action|Adventure|Fantasy,3.1129032258064515,62
656,Eddie (1996),Comedy,3,2
659,Purple Noon (Plein soleil) (1960),Crime|Drama|Thriller,4.25,2
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,3.6320754716981134,53
662,Fear (1996),Thriller,3.111111111111111,9
663,Kids in the Hall: Brain Candy (1996),Comedy,3.411764705882353,17
664,Faithful (1996),Comedy,3.5,2
665,Underground (1995),Comedy|Drama|War,3.4,5
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,3.6666666666666665,3
668,Song of the Little Road (Pather Panchali) (1955),Drama,4,4
670,"World of Apu, The (Apur Sansar) (1959)",Drama,3.1666666666666665,3
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,4.03030303030303,33
673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,2.68,50
674,Barbarella (1968),Adventure|Comedy|Sci-Fi,2.6904761904761907,21
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,3.8333333333333335,12
679,"Run of the Country, The (1995)",Drama,4,1
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller,3.9166666666666665,6
681,Coup de torchon (Clean Slate) (1981),Crime,3,1
685,It's My Party (1996),Drama,3.125,4
687,Country Life (1994),Drama|Romance,3,2
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,2.45,10
690,"Promise, The (Versprechen, Das) (1995)",Drama|Romance,4,1
691,Mrs. Winterbourne (1996),Comedy|Romance,3.357142857142857,7
692,Solo (1996),Action|Sci-Fi|Thriller,2,1
694,"Substitute, The (1996)",Action|Crime|Drama,2.85,10
695,True Crime (1996),Mystery|Thriller,4,2
696,Butterfly Kiss (1995),Drama|Thriller,2,2
697,Feeling Minnesota (1996),Drama|Romance,3.3333333333333335,3
698,Delta of Venus (1995),Drama,3,1
700,Angus (1995),Comedy,3.142857142857143,7
702,Faces (1968),Drama,5,1
703,Boys (1996),Drama,3,1
704,"Quest, The (1996)",Action|Adventure,3,6
705,Cosi (1996),Comedy,2.8333333333333335,3
707,Mulholland Falls (1996),Crime|Drama|Thriller,3.111111111111111,27
708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,3.401639344262295,61
709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,2.875,12
710,Celtic Pride (1996),Comedy,1.5,2
711,Flipper (1996),Adventure|Children,3.2222222222222223,9
714,Dead Man (1995),Drama|Mystery|Western,3.5454545454545454,11
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance,2.6666666666666665,3
718,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,3,3
719,Multiplicity (1996),Comedy,2.8088235294117645,34
720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,4,45
721,Halfmoon (Paul Bowles - Halbmond) (1995),Drama,4,1
722,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary,4,2
724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,3.111111111111111,36
725,"Great White Hype, The (1996)",Comedy,2.375,4
726,Last Dance (1996),Drama,3,2
728,Cold Comfort Farm (1995),Comedy,3.96875,16
731,Heaven's Prisoners (1996),Crime|Thriller,2.75,4
733,"Rock, The (1996)",Action|Adventure|Thriller,3.737037037037037,135
735,Cemetery Man (Dellamorte Dellamore) (1994),Horror,4.125,8
736,Twister (1996),Action|Adventure|Romance|Thriller,3.25,150
737,Barb Wire (1996),Action|Sci-Fi,2.3666666666666667,15
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,4.148148148148148,27
742,Thinner (1996),Horror|Thriller,2.75,6
743,Spy Hard (1996),Comedy,2.6818181818181817,22
745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,4.193548387096774,62
746,Force of Evil (1948),Film-Noir,2,1
747,"Stupids, The (1996)",Comedy,2.75,2
748,"Arrival, The (1996)",Action|Sci-Fi|Thriller,3.272727272727273,22
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,4.20952380952381,105
753,"Month by the Lake, A (1995)",Comedy|Drama|Romance,3.5,5
754,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children,3.6666666666666665,3
755,Kim (1950),Children|Drama,2,1
756,Carmen Miranda: Bananas Is My Business (1994),Documentary,3,1
757,Ashes of Time (Dung che sai duk) (1994),Drama,4,1
759,Maya Lin: A Strong Clear Vision (1994),Documentary,5,2
760,Stalingrad (1993),Drama|War,3.3333333333333335,3
761,"Phantom, The (1996)",Action|Adventure,3.111111111111111,18
762,Striptease (1996),Comedy|Crime,2.4615384615384617,39
764,Heavy (1995),Drama|Romance,5,1
765,Jack (1996),Comedy|Drama,2.8055555555555554,18
766,I Shot Andy Warhol (1996),Drama,4.222222222222222,9
767,"Grass Harp, The (1995)",Comedy|Drama,4,1
769,Marlene Dietrich: Shadow and Light (1996),Documentary,3,1
775,Spirits of the Dead (1968),Horror|Mystery,2,1
778,Trainspotting (1996),Comedy|Crime|Drama,4.141129032258065,124
779,'Til There Was You (1997),Drama|Romance,2.625,4
780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,3.4839449541284404,218
781,Stealing Beauty (1996),Drama,3.75,4
782,"Fan, The (1996)",Drama|Thriller,3.3333333333333335,6
783,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,3.357142857142857,49
784,"Cable Guy, The (1996)",Comedy|Thriller,2.5508474576271185,59
785,Kingpin (1996),Comedy,3.3333333333333335,60
786,Eraser (1996),Action|Drama|Thriller,3.108695652173913,69
787,"Gate of Heavenly Peace, The (1995)",Documentary,4.5,2
788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,3.0808823529411766,68
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama,4,1
798,Daylight (1996),Action|Adventure|Drama|Thriller,3.4166666666666665,12
799,"Frighteners, The (1996)",Comedy|Horror|Thriller,3.2291666666666665,24
800,Lone Star (1996),Drama|Mystery|Western,4.071428571428571,35
801,Harriet the Spy (1996),Children|Comedy,3.2083333333333335,12
802,Phenomenon (1996),Drama|Romance,3.326388888888889,72
803,Walking and Talking (1996),Comedy|Drama|Romance,4.25,2
804,She's the One (1996),Comedy|Romance,2.892857142857143,14
805,"Time to Kill, A (1996)",Drama|Thriller,3.7653061224489797,49
806,American Buffalo (1996),Crime|Drama,2.888888888888889,9
808,Alaska (1996),Adventure|Children,3.25,2
809,Fled (1996),Action|Adventure,2.75,4
810,Kazaam (1996),Children|Comedy|Fantasy,2,8
813,Larger Than Life (1996),Comedy,2.6666666666666665,3
816,Two Deaths (1995),Drama,3,1
818,"Very Brady Sequel, A (1996)",Comedy,2.607142857142857,14
820,"Death in the Garden (Mort en ce jardin, La) (1956)",Drama,5,1
824,Kaspar Hauser (1993),Drama|Mystery,3,3
828,"Adventures of Pinocchio, The (1996)",Adventure|Children,3.375,4
829,Joe's Apartment (1996),Comedy|Fantasy|Musical,1,7
830,"First Wives Club, The (1996)",Comedy,3.1346153846153846,26
831,Stonewall (1995),Drama,3.5,2
832,Ransom (1996),Crime|Thriller,3.5657894736842106,76
833,High School High (1996),Comedy,2.625,4
834,Phat Beach (1996),Comedy,3,1
835,Foxfire (1996),Drama,3.1666666666666665,6
836,Chain Reaction (1996),Action|Adventure|Thriller,2.576923076923077,13
837,Matilda (1996),Children|Comedy|Fantasy,3.6666666666666665,18
838,Emma (1996),Comedy|Drama|Romance,3.817073170731707,41
839,"Crow: City of Angels, The (1996)",Action|Thriller,3.272727272727273,11
840,House Arrest (1996),Children|Comedy,3.5,2
841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror,3.7142857142857144,7
842,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror,2.3333333333333335,3
844,"Story of Xinghua, The (Xinghua san yue tian) (1994)",Drama,3,1
845,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",Drama,5,1
846,Flirt (1995),Drama,4,3
848,"Spitfire Grill, The (1996)",Drama,3.4545454545454546,11
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,2.6964285714285716,28
850,Cyclo (Xich lo) (1995),Crime|Drama,4.5,4
851,Basquiat (1996),Drama,3,8
852,Tin Cup (1996),Comedy|Drama|Romance,3.2596153846153846,52
854,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama,4,1
858,"Godfather, The (1972)",Crime|Drama,4.4875,200
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller,3.5,12
864,"Wife, The (1995)",Comedy|Drama,3.5,2
865,Small Faces (1996),Drama,4,1
866,Bound (1996),Crime|Drama|Romance|Thriller,3.8703703703703702,27
867,Carpool (1996),Comedy|Crime,3,1
869,Kansas City (1996),Crime|Drama|Musical|Thriller,2.75,4
870,Gone Fishin' (1997),Comedy,1.6666666666666667,3
872,Vive L'Amour (Ai qing wan sui) (1994),Drama,5,1
875,Nothing to Lose (1994),Action|Crime|Drama,4,2
876,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller,5,1
879,"Relic, The (1997)",Horror|Thriller,3.3,5
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,2.38,25
881,First Kid (1996),Children|Comedy,3,4
882,"Trigger Effect, The (1996)",Drama|Thriller,2.6666666666666665,3
885,Bogus (1996),Children|Drama|Fantasy,2,1
886,Bulletproof (1996),Action|Comedy|Crime,1.5,1
888,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical,3.6666666666666665,3
889,1-900 (06) (1994),Drama|Romance,4,1
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,2.2222222222222223,9
892,Twelfth Night (1996),Comedy|Drama|Romance,3.7857142857142856,7
893,Mother Night (1996),Drama,4.666666666666667,3
896,Wild Reeds (Les roseaux sauvages) (1994),Drama,3.6666666666666665,3
897,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War,3.625,4
898,"Philadelphia Story, The (1940)",Comedy|Drama|Romance,4.351351351351352,37
899,Singin' in the Rain (1952),Comedy|Musical|Romance,4.1953125,64
900,"American in Paris, An (1951)",Musical|Romance,3.9545454545454546,22
901,Funny Face (1957),Comedy|Musical,3.9166666666666665,12
902,Breakfast at Tiffany's (1961),Drama|Romance,3.590909090909091,44
903,Vertigo (1958),Drama|Mystery|Romance|Thriller,4.22463768115942,69
904,Rear Window (1954),Mystery|Thriller,4.315217391304348,92
905,It Happened One Night (1934),Comedy|Romance,4.38,25
906,Gaslight (1944),Drama|Thriller,3.6538461538461537,13
907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,4.090909090909091,11
908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,4.2701149425287355,87
909,"Apartment, The (1960)",Comedy|Drama|Romance,3.803030303030303,33
910,Some Like It Hot (1959),Comedy|Crime,3.946969696969697,66
911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller,4.111111111111111,27
912,Casablanca (1942),Drama|Romance,4.235042735042735,117
913,"Maltese Falcon, The (1941)",Film-Noir|Mystery,4.387096774193548,62
914,My Fair Lady (1964),Comedy|Drama|Musical|Romance,3.6470588235294117,51
915,Sabrina (1954),Comedy|Romance,3.891304347826087,23
916,Roman Holiday (1953),Comedy|Drama|Romance,4.019230769230769,26
917,"Little Princess, The (1939)",Children|Drama,3.6875,8
918,Meet Me in St. Louis (1944),Musical,3.5714285714285716,14
919,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical,3.9572649572649574,117
920,Gone with the Wind (1939),Drama|Romance|War,4.044117647058823,68
921,My Favorite Year (1982),Comedy,3.9,20
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,4.294871794871795,39
923,Citizen Kane (1941),Drama|Mystery,4.2,85
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,3.886178861788618,123
926,All About Eve (1950),Drama,4.434210526315789,38
